years_interp,seconds_interp,seconds_zero,sunspots_interp
1767.7876712328748,55748951999.99994,2121983999.999939,78.33287671222683
1767.8972602739707,55752407999.99994,2125439999.999939,84.17397260263763
1768.0068493150666,55755863999.99994,2128895999.999939,90.01506849304842
1768.1164383561625,55759319999.99994,2132351999.999939,95.8561643834592
1768.2260273972583,55762775999.99994,2135807999.999939,101.69726027387
1768.3356164383542,55766231999.99994,2139263999.999939,107.5383561642808
1768.4452054794501,55769687999.99994,2142719999.999939,113.3794520546916
1768.554794520546,55773143999.99994,2146175999.999939,119.61506849303366
1768.664383561642,55776599999.99994,2149631999.999939,126.24520547933484
1768.7739726027378,55780055999.99994,2153087999.999939,132.87534246563604
1768.8835616438337,55783511999.99994,2156543999.999939,139.50547945193722
1768.9931506849296,55786967999.99994,2159999999.999939,146.1356164382384
1769.1027397260254,55790423999.99994,2163455999.999939,152.76575342453958
1769.2123287671213,55793879999.99994,2166911999.999939,159.39589041084076
1769.3219178082172,55797335999.99994,2170367999.999939,166.02602739714195
1769.431506849313,55800791999.99994,2173823999.999939,172.65616438344313
1769.541095890409,55804247999.99994,2177279999.999939,176.43835616440083
1769.6506849315049,55807703999.99994,2180735999.999939,175.47397260275704
1769.7602739726008,55811159999.99994,2184191999.999939,174.50958904111323
1769.8698630136967,55814615999.99994,2187647999.999939,173.54520547946942
1769.9794520547925,55818071999.99994,2191103999.999939,172.5808219178256
1770.0890410958884,55821527999.99994,2194559999.999939,171.6164383561818
1770.1986301369843,55824983999.99994,2198015999.999939,170.65205479453797
1770.3082191780802,55828439999.99994,2201471999.999939,169.68767123289416
1770.417808219176,55831895999.99994,2204927999.999939,168.72328767125038
1770.527397260272,55835351999.99994,2208383999.999939,167.12328767129657
1770.6369863013679,55838807999.99994,2211839999.999939,163.61643835622817
1770.7465753424638,55842263999.99994,2215295999.999939,160.10958904115978
1770.8561643835596,55845719999.99994,2218751999.999939,156.6027397260914
1770.9657534246555,55849175999.99994,2222207999.999939,153.095890411023
1771.0753424657514,55852631999.99994,2225663999.999939,149.5890410959546
1771.1849315068473,55856087999.99994,2229119999.999939,146.0821917808862
1771.2945205479432,55859543999.99994,2232575999.999939,142.5753424658178
1771.404109589039,55862999999.99994,2236031999.999939,139.06849315074942
1771.513698630135,55866455999.99994,2239487999.999939,135.6547945205988
1771.6232876712309,55869911999.99994,2242943999.999939,132.89315068498246
1771.7328767123267,55873367999.99994,2246399999.999939,130.13150684936608
1771.8424657534226,55876823999.99994,2249855999.999939,127.36986301374972
1771.9520547945185,55880279999.99994,2253311999.999939,124.60821917813337
1772.0616438356144,55883735999.99994,2256767999.999939,121.84657534251701
1772.1712328767103,55887191999.99994,2260223999.999939,119.08493150690065
1772.2808219178062,55890647999.99994,2263679999.999939,116.32328767128429
1772.390410958902,55894103999.99994,2267135999.999939,113.56164383566792
1772.499999999998,55897559999.99994,2270591999.999939,110.80000000005157
1772.6095890410938,55901015999.99994,2274047999.999939,105.0136986302452
1772.7191780821897,55904471999.99994,2277503999.999939,99.22739726038235
1772.8287671232856,55907927999.99994,2280959999.999939,93.4410958905195
1772.9383561643815,55911383999.99994,2284415999.999939,87.65479452065665
1773.0479452054774,55914839999.99994,2287871999.999939,81.8684931507938
1773.1575342465733,55918295999.99994,2291327999.999939,76.08219178093094
1773.2671232876692,55921751999.99994,2294783999.999939,70.2958904110681
1773.376712328765,55925207999.99994,2298239999.999939,64.50958904120526
1773.486301369861,55928663999.99994,2301695999.999939,58.723287671342405
1773.5958904109568,55932119999.99994,2305151999.999939,57.328767123302214
1773.7054794520527,55935575999.99994,2308607999.999939,56.561643835631
1773.8150684931486,55939031999.99994,2312063999.999939,55.79452054795979
1773.9246575342445,55942487999.99994,2315519999.999939,55.02739726028858
1774.0342465753404,55945943999.99994,2318975999.999939,54.26027397261737
1774.1438356164363,55949399999.99994,2322431999.999939,53.49315068494616
1774.2534246575322,55952855999.99994,2325887999.999939,52.72602739727495
1774.363013698628,55956311999.99994,2329343999.999939,51.958904109603736
1774.472602739724,55959767999.99994,2332799999.999939,51.191780821932525
1774.5821917808198,55963223999.99994,2336255999.999939,47.769863013781375
1774.6917808219157,55966679999.99994,2339711999.999939,43.463013698713006
1774.8013698630116,55970135999.99994,2343167999.999939,39.15616438364464
1774.9109589041075,55973591999.99994,2346623999.999939,34.84931506857627
1775.0205479452034,55977047999.99994,2350079999.999939,30.542465753507898
1775.1301369862992,55980503999.99994,2353535999.999939,26.235616438439525
1775.2397260273951,55983959999.99994,2356991999.999939,21.928767123371156
1775.349315068491,55987415999.99994,2360447999.999939,17.621917808302783
1775.458904109587,55990871999.99994,2363903999.999939,13.315068493234413
1775.5684931506828,55994327999.99994,2367359999.999939,13.158904109543595
1775.6780821917787,55997783999.99994,2370815999.999939,15.493150684885995
1775.7876712328746,56001239999.99994,2374271999.999939,17.827397260228395
1775.8972602739705,56004695999.99994,2377727999.999939,20.161643835570793
1776.0068493150663,56008151999.99994,2381183999.999939,22.49589041091319
1776.1164383561622,56011607999.99994,2384639999.999939,24.830136986255592
1776.2260273972581,56015063999.99994,2388095999.999939,27.164383561597994
1776.335616438354,56018519999.99994,2391551999.999939,29.498630136940392
1776.44520547945,56021975999.99994,2395007999.999939,31.83287671228279
1776.5547945205458,56025431999.99994,2398463999.999939,39.641095890148975
1776.6643835616417,56028887999.99994,2401919999.999939,52.92328767097051
1776.7739726027376,56032343999.99994,2405375999.999939,66.20547945179206
1776.8835616438334,56035799999.99994,2408831999.999939,79.4876712326136
1776.9931506849293,56039255999.99994,2412287999.999939,92.76986301343513
1777.1027397260252,56042711999.99994,2415743999.999939,106.05205479425666
1777.212328767121,56046167999.99994,2419199999.999939,119.33424657507821
1777.321917808217,56049623999.99994,2422655999.999939,132.61643835589973
1777.4315068493129,56053079999.99994,2426111999.999939,145.8986301367213
1777.5410958904088,56056535999.99994,2429567999.999939,158.4369863011441
1777.6506849315047,56059991999.99994,2433023999.999939,169.73561643813008
1777.7602739726005,56063447999.99994,2436479999.999939,181.03424657511607
1777.8698630136964,56066903999.99994,2439935999.999939,192.33287671210206
1777.9794520547923,56070359999.99994,2443391999.999939,203.63150684908803
1778.0890410958882,56073815999.99994,2446847999.999939,214.93013698607402
1778.198630136984,56077271999.99994,2450303999.999939,226.22876712305998
1778.30821917808,56080727999.99994,2453759999.999939,237.52739726004597
1778.4178082191759,56084183999.99994,2457215999.999939,248.82602739703196
1778.5273972602718,56087639999.99994,2460671999.999939,255.99863013709165
1778.6369863013676,56091095999.99994,2464127999.999939,250.793150685037
1778.7465753424635,56094551999.99994,2467583999.999939,245.58767123298236
1778.8561643835594,56098007999.99994,2471039999.999939,240.3821917809277
1778.9657534246553,56101463999.99994,2474495999.999939,235.17671232887307
1779.0753424657512,56104919999.99994,2477951999.999939,229.97123287681842
1779.184931506847,56108375999.99994,2481407999.999939,224.76575342476377
1779.294520547943,56111831999.99994,2484863999.999939,219.56027397270913
1779.4041095890389,56115287999.99994,2488319999.999939,214.35479452065448
1779.5136986301347,56118743999.99994,2491775999.999939,208.86164383577028
1779.6232876712306,56122199999.99994,2495231999.999939,201.354794520702
1779.7328767123265,56125655999.99994,2498687999.999939,193.84794520563372
1779.8424657534224,56129111999.99994,2502143999.999939,186.34109589056544
1779.9520547945183,56132567999.99994,2505599999.999939,178.83424657549716
1780.0616438356142,56136023999.99994,2509055999.999939,171.32739726042888
1780.17123287671,56139479999.99994,2512511999.999939,163.8205479453606
1780.280821917806,56142935999.99994,2515967999.999939,156.31369863029232
1780.3904109589018,56146391999.99994,2519423999.999939,148.80684931522404
1780.4999999999977,56149847999.99994,2522879999.999939,141.30000000015576
1780.6095890410936,56153303999.99994,2526335999.999939,138.25342465759755
1780.7191780821895,56156759999.99994,2529791999.999939,135.20684931513188
1780.8287671232854,56160215999.99994,2533247999.999939,132.1602739726662
1780.9383561643813,56163671999.99994,2536703999.999939,129.11369863020056
1781.0479452054772,56167127999.99994,2540159999.999939,126.06712328773489
1781.157534246573,56170583999.99994,2543615999.999939,123.02054794526921
1781.267123287669,56174039999.99994,2547071999.999939,119.97397260280354
1781.3767123287648,56177495999.99994,2550527999.999939,116.92739726033787
1781.4863013698607,56180951999.99994,2553983999.999939,113.88082191787221
1781.5958904109566,56184407999.99994,2557439999.999939,108.77260273983966
1781.7054794520525,56187863999.99994,2560895999.999939,103.36986301381242
1781.8150684931484,56191319999.99994,2564351999.999939,97.96712328778517
1781.9246575342443,56194775999.99994,2567807999.999939,92.56438356175792
1782.0342465753401,56198231999.99994,2571263999.999939,87.16164383573069
1782.143835616436,56201687999.99994,2574719999.999939,81.75890410970344
1782.253424657532,56205143999.99994,2578175999.999939,76.3561643836762
1782.3630136986278,56208599999.99994,2581631999.999939,70.95342465764895
1782.4726027397237,56212055999.99994,2585087999.999939,65.5506849316217
1782.5821917808196,56215511999.99994,2588543999.999939,62.04657534252688
1782.6917808219155,56218967999.99994,2591999999.999939,59.17534246581463
1782.8013698630114,56222423999.99994,2595455999.999939,56.30410958910238
1782.9109589041072,56225879999.99994,2598911999.999939,53.43287671239014
1783.0205479452031,56229335999.99994,2602367999.999939,50.561643835677884
1783.130136986299,56232791999.99994,2605823999.999939,47.69041095896564
1783.239726027395,56236247999.99994,2609279999.999939,44.819178082253394
1783.3493150684908,56239703999.99994,2612735999.999939,41.947945205541146
1783.4589041095867,56243159999.99994,2616191999.999939,39.0767123288289
1783.5684931506826,56246615999.99994,2619647999.999939,36.56164383566602
1783.6780821917785,56250071999.99994,2623103999.999939,34.260273972652385
1783.7876712328743,56253527999.99994,2626559999.999939,31.958904109638752
1783.8972602739702,56256983999.99994,2630015999.999939,29.65753424662512
1784.0068493150661,56260439999.99994,2633471999.999939,27.356164383611485
